,timestamp,x,y,z,label,acceleration,acceleration_xz,z_log,acceleration_xz_log
0,1565109931087,-0.053802490234375,-0.987701416015625,0.0689849853515625,1.0,0.991568315023552,0.08748506249283537,0.02897160527916307,0.03642330027358175
1,1565109931188,-0.0540313720703125,-1.0036163330078125,0.1264495849609375,1.0,1.0129929074700583,0.13750958768243723,0.05171175934149642,0.05595506586543902
2,1565109931288,-0.0108795166015625,-0.9675750732421876,0.1708984375,1.0,0.982611908222697,0.17124438624791494,0.06851922645903673,0.06864752233562464
3,1565109931388,0.0528411865234375,-0.982330322265625,0.235565185546875,1.0,1.0115611744612507,0.24141902914836344,0.09186566270978329,0.09391839820322846
4,1565109931488,0.0329742431640625,-1.0532073974609375,0.2567138671875,1.0,1.084543743878063,0.2588229323661335,0.09923640732229463,0.09996464598995254
5,1565109931589,-0.090423583984375,-0.9727935791015624,0.3563079833984375,1.0,1.0399322819853551,0.36760277960597704,0.1323583180731222,0.13595997481416727
6,1565109931689,0.124267578125,-0.890533447265625,0.2232208251953125,1.0,0.9264554972974832,0.255479877434465,0.08750486628132349,0.09880975632476151
7,1565109931789,-0.0317840576171875,-0.89398193359375,0.2642364501953125,1.0,0.9327565735616408,0.2661411804483338,0.10182830765799997,0.10248213417355542
8,1565109931889,-0.0974273681640625,-0.9027252197265624,0.1376800537109375,1.0,0.9183467273244854,0.16866502084671384,0.05602014391811756,0.06769004542571176
9,1565109931989,-0.0948638916015625,-1.1978759765625,0.1284942626953125,1.0,1.208477053444114,0.15971829411625013,0.05249935545090918,0.06435250804694588
10,1565109932090,0.0137176513671875,-0.8523712158203125,-0.0008697509765625,1.0,0.8524820349924043,0.01374519646250764,-0.00037789240972954305,0.005928809360007492
11,1565109932190,0.0679473876953125,-0.988525390625,0.03497314453125,1.0,0.9914748691940354,0.0764196855072095,0.01492908087196672,0.03198163151923402
12,1565109932290,-0.04925537109375,-1.0310821533203125,0.008941650390625,1.0,1.0322966877738897,0.05006041043870083,0.0038660506312388414,0.021214284941824365
13,1565109932390,0.109710693359375,-0.9923248291015624,-0.0905609130859375,1.0,1.0024700901611971,0.1422593238292434,-0.04122638412442689,0.05776471172320259
14,1565109932491,0.0847930908203125,-1.00128173828125,-0.0775146484375,1.0,1.0078509355994927,0.11488424162282217,-0.035040521413980064,0.04722977694984287
15,1565109932591,0.11029052734375,-1.0100250244140625,-0.080535888671875,1.0,1.0192156688986678,0.13656511189147508,-0.03646521754753151,0.05559432076945124
16,1565109932691,0.0759735107421875,-0.9907379150390624,-0.072174072265625,1.0,0.9962643661889375,0.10479060569486627,-0.03253349545744686,0.04327997267391751
17,1565109932791,0.0556182861328125,-0.9940185546875,-0.0782928466796875,1.0,0.9986471101728512,0.09603730313560693,-0.03540704196058631,0.039825335416835334
18,1565109932892,0.1022796630859375,-0.9947967529296876,-0.0380401611328125,1.0,1.0007640895732786,0.1091246229775078,-0.016843059066607862,0.04498034689817685
19,1565109932992,0.1045989990234375,-1.0076751708984375,-0.040252685546875,1.0,1.013888790418178,0.11207689008194632,-0.017843094443504043,0.04613481582865165
20,1565109933092,0.1455841064453125,-1.007843017578125,-0.0368194580078125,1.0,1.0189690636218796,0.15016792113320723,-0.016292299540132574,0.060761250699444574
21,1565109933192,0.148284912109375,-1.0107574462890625,-0.0030364990234375,1.0,1.021581250177582,0.14831599875132961,-0.001320741000912209,0.06006141561385234
22,1565109933292,0.1196746826171875,-1.0058441162109375,-0.007110595703125,1.0,1.0129634624935588,0.11988573822927337,-0.0030991238898434273,0.04917371393093192
23,1565109933393,-0.046356201171875,-1.050689697265625,-0.0614166259765625,1.0,1.0535035544665063,0.07694738028959996,-0.02752714310650857,0.032194484163215555
24,1565109933493,0.046783447265625,-1.01611328125,-0.024169921875,1.0,1.0174768186028322,0.05265810537323878,-0.010625799707669461,0.022287338839617286
25,1565109933593,-0.0003204345703125,-1.0066375732421875,0.1006011962890625,1.0,1.011652068270522,0.10060170661129131,0.041629980528069065,0.04163018189989873
26,1565109933693,-0.030792236328125,-1.092193603515625,0.1931610107421875,1.0,1.1095702796350833,0.19559994347910883,0.07669905335900119,0.07758588583637015
27,1565109933794,-0.1165924072265625,-0.93243408203125,0.1821136474609375,1.0,0.9571794436509129,0.216238687598707,0.07265923127666286,0.08501881386320677
28,1565109933894,-0.0353546142578125,-0.860015869140625,0.2344207763671875,1.0,0.8920932374564994,0.23707182274980224,0.09146322266760817,0.09239491492290171
29,1565109933994,-0.0438690185546875,-0.8676300048828125,0.1640625,1.0,0.8840943502071206,0.16982636631336584,0.06597629876440567,0.06812140555129027
30,1565109934094,-0.0993804931640625,-1.209686279296875,0.3044891357421875,1.0,1.251371651638982,0.3202969188215156,0.11544046648961966,0.12067160977024301
31,1565109934194,0.12249755859375,-0.8854827880859375,0.123443603515625,1.0,0.9023988824831275,0.17390795010680804,0.05055127586799627,0.06963404382131871
32,1565109934295,0.17840576171875,-1.0754852294921875,0.1581268310546875,1.0,1.1015903001432557,0.23839612101258084,0.06375612330415419,0.09285958301463308
33,1565109934395,-0.077911376953125,-0.998260498046875,0.1746368408203125,1.0,1.0164114475896195,0.1912281590938717,0.0699036177516709,0.075994951025634
34,1565109934495,-0.049652099609375,-0.9981536865234376,0.1015625,1.0,1.004535242946806,0.11304986688125421,0.04200914300751153,0.04651462204020206
35,1565109934595,0.038330078125,-1.0069580078125,0.074951171875,1.0,1.0104708321135367,0.08418356760380492,0.03138873749175141,0.03510282062298007
36,1565109934696,0.0125732421875,-1.0064544677734375,0.0344390869140625,1.0,1.0071220049366876,0.036662475729005,0.014704922265201295,0.015637378579091935
37,1565109934796,0.0244140625,-1.0089569091796875,0.0341949462890625,1.0,1.0098313648233026,0.04201595886643283,0.014602411211978394,0.017874370397819174
38,1565109934896,0.05078125,-0.9870452880859376,-0.0352935791015625,1.0,0.9889806736281617,0.06184150772224711,-0.015604830886452604,0.02605969804638083
39,1565109934996,0.0114288330078125,-1.012542724609375,-0.0406646728515625,1.0,1.0134234075653776,0.04224019225861867,-0.018029562511017127,0.01796781699766046
40,1565109935097,0.082794189453125,-1.001434326171875,-0.0253753662109375,1.0,1.0051713767576436,0.08659553693776108,-0.011162615955487348,0.03606791688831187
41,1565109935197,0.0572967529296875,-1.0006866455078125,-0.045623779296875,1.0,1.0033634484229998,0.07324238618187977,-0.02028039011105075,0.0306978161815954
42,1565109935297,0.1037750244140625,-0.9916839599609376,-0.086334228515625,1.0,1.000829621438801,0.13499205423108215,-0.03921264468865003,0.05499282116290842
43,1565109935397,0.039093017578125,-1.0227813720703125,-0.0930633544921875,1.0,1.027750352481931,0.1009408340202425,-0.04242304972861249,0.04176398005352628
44,1565109935497,0.068359375,-1.001739501953125,-0.087493896484375,1.0,1.0078741071412163,0.11103236497710545,-0.03976422197911384,0.045726710359619525
45,1565109935598,0.0657501220703125,-1.0012359619140625,-0.07275390625,1.0,1.0060266700524756,0.09806227320888897,-0.032804987566775606,0.04062697048209869
46,1565109935698,0.05401611328125,-1.0035400390625,-0.0740814208984375,1.0,1.0077194090707533,0.09168313594300909,-0.033427201440723794,0.038096601481621195
47,1565109935798,0.0303192138671875,-1.007049560546875,-0.06787109375,1.0,1.0097893629336763,0.07433532199664937,-0.030524023910126364,0.031139854700247462
48,1565109935898,0.0526123046875,-1.008575439453125,-0.0086212158203125,1.0,1.0099835627547682,0.053313975341843914,-0.003760379371033713,0.0225578464308894
49,1565109935999,0.079437255859375,-1.0037841796875,-0.0029449462890625,1.0,1.0069268244108012,0.079491825536424,-0.0012808608831703886,0.03321935798301923
50,1565109936099,0.0375823974609375,-0.998382568359375,0.0193328857421875,1.0,0.9992767133651692,0.042263424731466784,0.008316035657089374,0.017977497705026102
51,1565109936199,-0.0064239501953125,-1.0009307861328125,0.0422515869140625,1.0,1.001842753310777,0.04273714699027572,0.017972565048031252,0.01817484534059603
52,1565109936299,-0.02716064453125,-0.981842041015625,0.099853515625,1.0,0.9872802128574001,0.1034815210268241,0.041334847347307434,0.04276506483498476
53,1565109936400,-0.0707855224609375,-1.0001983642578125,0.0608062744140625,1.0,1.0045420653522628,0.09331662873350151,0.02563607981573733,0.038745953530781065
54,1565109936500,-0.052764892578125,-0.9975433349609376,0.132354736328125,1.0,1.0076679092053382,0.14248477152758662,0.05398250096522088,0.0578504199579804
55,1565109936600,-0.04290771484375,-0.9980926513671876,0.1379852294921875,1.0,1.0084988528819983,0.14450257973864764,0.05613662515951994,0.05861677592274761
56,1565109936700,-0.0230560302734375,-1.0020599365234375,0.129302978515625,1.0,1.0106309698254539,0.13134245614035794,0.05281047358569935,0.05359408529685853
57,1565109936800,-0.0153961181640625,-0.9854888916015624,0.099639892578125,1.0,0.990632880595823,0.10082236184251024,0.04125048673007541,0.041717243135410344
58,1565109936901,-0.0207672119140625,-1.0041351318359375,0.1327667236328125,1.0,1.0130871842946445,0.13438109984248228,0.0541404826171329,0.054758982029315575
59,1565109937001,-0.0246124267578125,-0.996490478515625,0.105621337890625,1.0,1.0023746367207291,0.10845108837035367,0.043606411758352184,0.044716534149186415
60,1565109937101,-0.0205535888671875,-0.9997406005859376,0.12078857421875,1.0,1.0072207296005435,0.12252481249575471,0.049523694923113135,0.05019594950688959
61,1565109937201,-0.030487060546875,-0.978973388671875,0.153350830078125,1.0,0.9913802669380367,0.15635196815658825,0.061961432525781394,0.06309004391372085
62,1565109937302,-0.0638275146484375,-0.99420166015625,0.12188720703125,1.0,1.0036769320461236,0.13758794592577978,0.049949195755879645,0.055984981552310506
63,1565109937402,-0.0261993408203125,-1.0091705322265625,0.1778564453125,1.0,1.0250582830810453,0.179775750863728,0.07109236277050722,0.0717994654267014
64,1565109937502,0.048126220703125,-1.02899169921875,0.24761962890625,1.0,1.0594600184999552,0.25225307478568987,0.09608219893105814,0.09769210673074238
65,1565109937602,-0.0229339599609375,-1.0745086669921875,0.3654632568359375,1.0,1.135190835964574,0.36618213858218196,0.1352800182303506,0.13550860308493395
66,1565109937703,0.086456298828125,-0.8279571533203125,0.2427825927734375,1.0,0.8671396235296402,0.2577170521344112,0.09439516161272017,0.09958294912349568
67,1565109937803,0.0991973876953125,-0.774627685546875,0.2422637939453125,1.0,0.8176673643958521,0.26178591937373363,0.09421382779718251,0.10098567668194021
68,1565109937903,0.014495849609375,-0.865692138671875,0.2496337890625,1.0,0.9010827027836475,0.25005431069589334,0.09678275965502312,0.09692888206657059
69,1565109938003,0.0320281982421875,-1.4987945556640625,0.52191162109375,1.0,1.5873886309922915,0.5228934362901746,0.1823894332586451,0.18266951485914062
70,1565109938103,0.032440185546875,-0.9703369140625,0.241424560546875,1.0,1.0004458560391476,0.24359430221901207,0.09392033328754937,0.09467872356694798
71,1565109938204,0.10577392578125,-0.911651611328125,0.26141357421875,1.0,0.9542713663304406,0.2820020924762781,0.1008575001760735,0.10788873403627712
72,1565109938304,0.0343017578125,-0.9750823974609376,0.3284759521484375,1.0,1.0294944116249587,0.33026211064675587,0.12335369729069898,0.123937221412296
73,1565109938404,0.0859375,-0.9611663818359376,0.276763916015625,1.0,1.003904543612659,0.2897991013004594,0.10611060012135852,0.1105220699959677
74,1565109938504,0.0063629150390625,-0.9974365234375,0.0530548095703125,1.0,0.9988668168446797,0.053435002632510935,0.022450976004543852,0.022607744624840137
75,1565109938605,-0.0937652587890625,-0.9882354736328124,0.04583740234375,1.0,0.9937315243845652,0.10436949367225407,0.01946416947014899,0.0431144014869754
76,1565109938705,0.1385040283203125,-1.013092041015625,0.0156707763671875,1.0,1.0226360167049218,0.13938772934840546,0.006752956788847241,0.05667153800553691
77,1565109938805,0.206390380859375,-1.0096588134765625,0.00201416015625,1.0,1.0305396478463664,0.2064002087024451,0.0008738588907771921,0.08149140365692595
78,1565109938905,0.0785064697265625,-0.9992523193359376,-0.0216827392578125,1.0,1.0025660101304554,0.08144573021742735,-0.00952028402016822,0.03400473028599861
79,1565109939006,0.0860137939453125,-1.00384521484375,0.0258026123046875,1.0,1.0078538400558423,0.0898005988321497,0.011063800703673392,0.03734704220768148
80,1565109939106,0.2125244140625,-0.9763641357421876,0.0749969482421875,1.0,1.0020369725623097,0.22536896152365413,0.031407231355382904,0.0882668754983639
81,1565109940108,0.154510498046875,-0.8434600830078125,0.0105438232421875,2.0,0.8575602473545528,0.15486983636349544,0.00455515187366833,0.0625330383107367
82,1565109940208,0.334381103515625,-0.9600067138671876,0.0245819091796875,2.0,1.0168716159463405,0.3352834511980058,0.010546683364647085,0.12557346661775878
83,1565109940308,-0.0630340576171875,-0.952178955078125,0.062042236328125,2.0,0.9562778330600118,0.08844507622407155,0.02614178853405148,0.03680651909633815
84,1565109940409,0.2339935302734375,-0.9579315185546876,0.0388336181640625,2.0,0.9868605860758793,0.23719406002161672,0.01654599558462354,0.09243782621472747
85,1565109940509,0.245574951171875,-0.982086181640625,-0.0619659423828125,2.0,1.0142189619741495,0.2532722540241209,-0.027781393212944358,0.09804542500587148
86,1565109940609,0.3235626220703125,-1.1904144287109375,0.1959991455078125,2.0,1.2490776387094584,0.37829675578943117,0.07773086936696191,0.13934273391889443
87,1565109940709,0.0226593017578125,-1.333984375,0.107147216796875,2.0,1.338472369071401,0.10951698509120919,0.04420537263265811,0.045133955035737375
88,1565109940810,0.0762939453125,-1.1171112060546875,0.2863616943359375,2.0,1.1557513715186558,0.2963507821388289,0.10936309904568473,0.11272253404539294
89,1565109940910,-0.0694732666015625,-0.887451171875,0.1952972412109375,2.0,0.9113380984350461,0.20728614810665685,0.07747591713820055,0.08181021774869326
90,1565109941010,-0.0135345458984375,-0.6529998779296875,0.2930908203125,2.0,0.715887039595157,0.2934031575905942,0.11162902865100402,0.11173391685734603
91,1565109941110,0.3168487548828125,-0.870635986328125,0.614105224609375,2.0,1.1115418935212773,0.6910270330192008,0.20793184325942377,0.22815055035186743
92,1565109941211,-0.011993408203125,-0.8362274169921875,0.4699249267578125,2.0,0.9592963940086964,0.4700779495239723,0.16729515466151404,0.16734036342205294
93,1565109941311,-0.300018310546875,-0.7419586181640625,0.1952362060546875,2.0,0.823790479361078,0.35794994457050766,0.07745374030432478,0.13288376169892316
94,1565109941411,-0.2304840087890625,-0.4427490234375,0.21173095703125,2.0,0.5421988327428469,0.3129742425070243,0.0834062032895916,0.11825620632802374
95,1565109941511,0.5115814208984375,-1.2637786865234375,0.2118988037109375,2.0,1.3797656401481722,0.5537297655197801,0.0834663567735035,0.1913754857975207
96,1565109941611,0.18072509765625,-1.018218994140625,0.1466217041015625,2.0,1.0444756603508065,0.23272190493485406,0.0594201581628252,0.0908651132751254
97,1565109941712,0.0830841064453125,-1.024139404296875,0.09051513671875,2.0,1.0314831448708157,0.12286561243500975,0.03763169811077942,0.05032778184441506
98,1565109941812,0.1137542724609375,-1.02020263671875,0.040435791015625,2.0,1.0273210343734165,0.12072732788468608,0.017215283521173016,0.04949996192625827
99,1565109941912,0.10015869140625,-0.971038818359375,0.0523529052734375,2.0,0.9775934619848647,0.11301588452417624,0.02216140437231203,0.04650136245867092
100,1565109942012,0.139892578125,-0.993743896484375,0.0167388916015625,2.0,1.0036817502109203,0.14089046776311054,0.007209436210632386,0.05724395157907085
101,1565109942113,0.1578369140625,-0.96661376953125,0.0004119873046875,2.0,0.9794155607410598,0.1578374517480317,0.0001788869659902327,0.06364759327401091
102,1565109942213,0.17315673828125,-1.03936767578125,0.0884552001953125,2.0,1.0573990466766612,0.19444170965560378,0.0368105585876208,0.0771649604545726
103,1565109942313,0.329254150390625,-1.408538818359375,0.0303497314453125,2.0,1.4468279111813813,0.33064996861977003,0.012984662235789384,0.12406382805965399
104,1565109942413,0.229278564453125,-1.1466827392578125,0.0775909423828125,2.0,1.171951500263274,0.2420516772458698,0.032453932297616846,0.09413966562786094
105,1565109942514,0.4027557373046875,-1.00634765625,-0.1983184814453125,2.0,1.1019428339321806,0.4489347436038084,-0.09599812823027011,0.1610488263745854
106,1565109942614,0.1458892822265625,-0.9244537353515624,-0.0073699951171875,2.0,0.9359234521594517,0.14607532131270146,-0.0032126012341155445,0.0592131608735444
107,1565109942714,0.0610809326171875,-0.8470916748046875,0.2228240966796875,2.0,0.8780351723672091,0.23104427798693505,0.08736398824174246,0.0902736738407936
108,1565109942814,0.03997802734375,-0.8514404296875,0.50726318359375,2.0,0.9918996851528882,0.5088361033770739,0.1781890912018303,0.17864206730063023
109,1565109942914,0.4445037841796875,-0.93243408203125,0.3667449951171875,2.0,1.0961381404398935,0.5762686054207431,0.13568749222376103,0.19763022578819572
110,1565109943015,-0.124481201171875,-0.815582275390625,-0.0740509033203125,2.0,0.8283438619674177,0.14484165743233915,-0.03341288765798946,0.05874542374249665
111,1565109943115,-0.83331298828125,-0.611968994140625,0.6395721435546875,2.0,1.2157175301190868,1.0504585014408538,0.2147305310135443,0.31185098416843426
112,1565109943215,0.82440185546875,-1.4435882568359375,-0.021942138671875,2.0,1.662548324718543,0.824693807876483,-0.009635451846139396,0.26118999826857686
113,1565109943315,-0.00335693359375,-0.969696044921875,0.0288238525390625,2.0,0.9701301474624286,0.029018674648344418,0.01234102450122969,0.012423256417568166
114,1565109943416,0.05517578125,-0.93853759765625,0.0442047119140625,2.0,0.9411967093048711,0.07069952893727871,0.018785648608138188,0.029667611604074627
115,1565109943516,0.3228759765625,-0.983551025390625,0.035552978515625,2.0,1.035801877807465,0.3248275088758964,0.015172322146359633,0.12215933727668232
116,1565109943616,0.3885650634765625,-0.944183349609375,-0.152130126953125,2.0,1.032283188742749,0.4172845361157288,-0.0716707960382977,0.15145704859597034
117,1565109943716,0.1594085693359375,-1.09600830078125,0.132720947265625,2.0,1.115464090503239,0.20742695538626413,0.05412293193793107,0.08186086709873502
118,1565109943817,0.14984130859375,-1.312164306640625,0.3211517333984375,2.0,1.3591784361324972,0.3543879987046803,0.12095269891157862,0.13174309681423876
119,1565109943917,-0.449951171875,-1.1329193115234375,-0.0270538330078125,2.0,1.219300673900757,0.45076375958155773,-0.01191118853433519,0.1615966982660395
120,1565109944017,0.2546234130859375,-0.7476043701171875,-0.026092529296875,2.0,0.7902064266980856,0.2559568373312974,-0.011482302743498781,0.09897471453577758
121,1565109944117,-0.0271453857421875,-0.55712890625,0.3042449951171875,2.0,0.6353695831563476,0.30545357915884636,0.11535917884493313,0.11576143328374604
122,1565109944217,0.2516326904296875,-0.9022369384765624,0.4156036376953125,2.0,1.0247325932700784,0.4858450314230449,0.15094166997916136,0.1719735163509343
